EntrezID	SL2.5_ID
101247085	Solyc02g084660
101263809	Solyc04g079400
101255427	Solyc09g010810
101262878	Solyc10g086400
101250741	Solyc01g098170
101257672	Solyc06g054680
101263871	Solyc11g065070
101252821	Solyc01g098350
101255525	Solyc01g008510
101256694	Solyc08g023280
101247469	Solyc10g005140
101254703	Solyc06g065210
101266271	Solyc10g006320
101267403	Solyc05g015320
101252192	Solyc06g073280
101260390	Solyc02g085230
100147726	Solyc09g090700
101247900	Solyc03g118830
101257109	Solyc09g082690
101263402	Solyc04g054950
101254287	Solyc03g119980
101264034	Solyc07g066120
101251925	Solyc01g095970
101247262	Solyc10g009060
101267154	Solyc09g008040
101264116	Solyc04g064820
101266245	Solyc08g068690
101246721	Solyc05g053090
101246737	Solyc07g063180
101262258	Solyc01g101100
101255769	Solyc12g010750
101249663	Solyc07g062130
101265393	Solyc02g081380
101265376	Solyc10g047930
101248713	Solyc09g072690
101257641	Solyc03g097500
101263865	Solyc11g017200
101260070	Solyc08g065220
100313952	Solyc03g096920
101255368	Solyc12g014060
101259161	Solyc06g074000
101256031	Solyc09g010720
101253654	Solyc02g065680
101261068	Solyc09g090500
101257101	Solyc09g018020
101246346	Solyc05g012440
101261867	Solyc11g005320
101245221	Solyc02g081070
543723	Solyc04g078470
104646055	Solyc02g070170
101267272	Solyc10g007010
101257782	Solyc06g081980
101266972	Solyc09g063150
101264364	Solyc09g057660
101250141	Solyc08g062620
543799	Solyc08g060920
101267297	Solyc03g093480
101252417	Solyc08g082580
101257857	Solyc05g009530
101260463	Solyc01g015080
101263966	Solyc11g005830
101266946	Solyc06g050790
101252232	Solyc10g017510
101258830	Solyc03g034320
101252861	Solyc12g094460
101256513	Solyc09g013080
101261898	Solyc12g088730
101249085	Solyc05g044480
101245464	Solyc06g010060
101246329	Solyc03g121410
101260213	Solyc03g097630
101255400	Solyc05g054860
543715	Solyc11g065760
101264240	Solyc08g083120
101262050	Solyc08g083120
101265661	Solyc08g083120
101244464	Solyc08g083120
101265146	Solyc07g053150
101263323	Solyc06g036100
101252544	Solyc02g088010
101263166	Solyc10g006240
101264519	Solyc05g008250
101268399	Solyc06g018050
101261710	Solyc05g012120
101263905	Solyc05g008530
101246727	Solyc06g074620
101260660	Solyc08g007190
101263489	Solyc12g008660
101248886	Solyc06g065470
101250331	Solyc09g007560
101248478	Solyc04g078630
101247681	Solyc11g010660
543866	Solyc09g075420
101259406	Solyc03g007690
101248192	Solyc04g078620
101251996	Solyc06g064440
101246996	Solyc12g015680
101266933	Solyc04g071350
101264934	Solyc05g050860
101247848	Solyc09g010060
101255013	Solyc08g005970
101258366	Solyc05g009550
101249478	Solyc01g008020
101252244	Solyc11g007530
101267818	Solyc06g067920
101254689	Solyc05g006920
544073	Solyc03g123760
101252301	Solyc07g006460
543683	Solyc03g123660
101248645	Solyc12g007070
101267726	Solyc08g065880
101265265	Solyc01g009830
101250254	Solyc01g103990
101267323	Solyc07g018070
101244849	Solyc12g056110
101252490	Solyc05g051710
101250846	Solyc10g054870
101257860	Solyc05g053740
101264125	Solyc06g005990
101255908	Solyc08g081180
101267550	Solyc09g005970
101248085	Solyc12g089280
101259877	Solyc09g061620
101261150	Solyc01g060030
101258084	Solyc08g007360
101249807	Solyc12g094440
101244399	Solyc08g068870
104648652	Solyc08g016180
101249912	Solyc04g072930
101248641	Solyc11g068980
101267209	Solyc03g082720
101246881	Solyc10g083800
101267182	Solyc11g005620
778317	Solyc07g049710
101264793	Solyc03g013440
101258359	Solyc04g008350
543795	Solyc05g007830
101254861	Solyc11g020910
101248129	Solyc09g010050
101257307	Solyc01g103080
543880	Solyc06g005170
101247276	Solyc10g086250
101258692	Solyc01g066520
101252141	Solyc02g065740
101263675	Solyc12g019010
101263406	Solyc04g071150
101265560	Solyc07g042680
101250189	Solyc12g005910
101260440	Solyc06g050690
101257651	Solyc04g011590
101250177	Solyc02g088190
101266117	Solyc04g081580
101268048	Solyc10g082040
101265936	Solyc07g005520
101266312	Solyc03g082820
101261183	Solyc10g080630
101268122	Solyc07g053300
101249300	Solyc01g088720
101252819	Solyc09g090130
543894	Solyc03g007240
101248215	Solyc07g024030
101253165	Solyc12g036260
101248507	Solyc08g079020
101267480	Solyc02g067360
100820708	Solyc08g077770
543929	Solyc03g118410
101254055	Solyc02g069070
101255386	Solyc04g011690
778257	Solyc02g083350
101265898	Solyc03g032210
101261733	Solyc08g080850
101257425	Solyc02g084000
101254613	Solyc07g065590
101263125	Solyc06g060240
101249612	Solyc03g033710
101260498	Solyc11g009090
544014	Solyc03g044890
544285	Solyc07g049550
543777	Solyc06g065240
101266385	Solyc02g077450
101253786	Solyc05g053870
101244506	Solyc07g064710
543697	Solyc04g054320
101248056	Solyc02g005200
778223	Solyc06g005160
101256066	Solyc12g009380
101246228	Solyc12g056020
101255914	Solyc09g008460
101245346	Solyc03g110930
101254498	Solyc06g074210
101250330	Solyc09g009970
101264928	Solyc05g006130
101262099	Solyc04g016260
101257313	Solyc01g111070
101257483	Solyc07g005090
101253864	Solyc12g014010
101259587	Solyc01g106780
543718	Solyc03g113590
101254385	Solyc05g012790
101249372	Solyc06g068670
101250111	Solyc04g078750
101250039	Solyc01g010770
101245475	Solyc07g045050
101253924	Solyc01g006150
101245311	Solyc02g084750
101262894	Solyc12g014460
101258008	Solyc01g099830
101264147	Solyc09g010450
101245135	Solyc03g025580
101259866	Solyc08g079670
101247765	Solyc01g110240
101248229	Solyc01g010860
104645786	Solyc01g005070
101262229	Solyc07g066270
101247974	Solyc10g081900
101251320	Solyc09g059520
101262500	Solyc03g118530
101248457	Solyc03g025900
101250089	Solyc03g044660
101247544	Solyc08g066210
101267464	Solyc10g085000
101244756	Solyc03g117030
101256487	Solyc05g024340
101268631	Solyc10g085670
101243684	Solyc03g096770
101244975	Solyc08g013830
101247661	Solyc09g092340
101255600	Solyc06g075650
101251454	Solyc03g095450
101256210	Solyc01g010410
101265674	Solyc01g065710
543571	Solyc08g081690
100316884	Solyc08g005680
101265719	Solyc03g112340
101259228	Solyc03g113770
101259381	Solyc01g108000
101264551	Solyc01g055200
101262209	Solyc04g078050
101245450	Solyc04g007560
101254671	Solyc12g056820
101268174	Solyc12g095900
104646571	Solyc03g117370
101257192	Solyc07g064160
101248372	Solyc12g096760
101249120	Solyc09g055310
101258975	Solyc07g066160
101252345	Solyc11g006100
101263079	Solyc11g040280
101263421	Solyc06g060190
101250489	Solyc12g094590
100736523	Solyc03g006800
101259886	Solyc01g098740
101255315	Solyc08g008130
101261964	Solyc01g106900
101267153	Solyc09g010370
101246219	Solyc12g019880
101253571	Solyc12g099890
101264854	Solyc09g008130
543891	Solyc01g108250
101261393	Solyc03g032040
101244113	Solyc09g031970
101264463	Solyc09g091910
101250739	Solyc01g095490
101267763	Solyc02g083480
101260550	Solyc07g054440
101251938	Solyc10g078730
101265629	Solyc03g114590
101264436	Solyc06g068040
101245541	Solyc04g081890
101257145	Solyc03g019750
101260829	Solyc06g062510
101254500	Solyc06g069790
101267090	Solyc11g066790
101258396	Solyc08g077350
101262441	Solyc08g067020
101260486	Solyc01g098370
101256896	Solyc07g043270
101267427	Solyc07g062540
101254907	Solyc06g066410
101258853	Solyc04g072130
101265972	Solyc02g023950
101268168	Solyc03g078100
101247957	Solyc01g087300
101254318	Solyc08g006900
101258245	Solyc03g121110
101263305	Solyc04g009250
101055588	Solyc01g105550
101251277	Solyc04g083140
101258486	Solyc09g074570
101245484	Solyc09g020140
101255394	Solyc05g005740
101255227	Solyc08g078660
101257536	Solyc12g005050
101254901	Solyc05g050020
101250056	Solyc10g008950
101265698	Solyc11g010370
101252327	Solyc09g076050
101264167	Solyc02g091130
101268099	Solyc04g080760
101263014	Solyc04g009240
101266158	Solyc01g080400
109120152	Solyc04g078560
101261009	Solyc03g113700
101249950	Solyc01g006650
101262252	Solyc09g074410
101266278	Solyc10g078380
101267330	Solyc08g016620
101268314	Solyc01g079470
101256114	Solyc01g007740
101264440	Solyc07g005440
101261857	Solyc09g098170
101263885	Solyc12g055770
101244620	Solyc01g106260
101260446	Solyc07g007630
778240	Solyc03g118290
101248401	Solyc06g063100
101246121	Solyc03g118910
101246955	Solyc09g005700
101261542	Solyc08g068280
101249718	Solyc03g116760
543999	Solyc09g075360
100736463	Solyc05g047460
101258928	Solyc12g070100
101244413	Solyc01g080540
101256961	Solyc03g115370
101255936	Solyc10g078920
101246173	Solyc09g014780
543912	Solyc04g049360
101256600	Solyc06g060530
104647251	Solyc05g005590
101252854	Solyc03g095500
101263146	Solyc09g007130
101262297	Solyc12g096150
101246833	Solyc06g061000
101244545	Solyc02g082190
101246870	Solyc01g110360
101264317	Solyc04g071180
101244419	Solyc01g100330
101249958	Solyc09g055350
101253544	Solyc10g081130
101255057	Solyc11g032200
101244792	Solyc08g013750
101257783	Solyc07g005100
101264931	Solyc05g026130
101250094	Solyc03g083570
101247078	Solyc10g050880
101267050	Solyc09g009250
101259536	Solyc04g077850
101262809	Solyc04g078070
101253704	Solyc07g064310
101265492	Solyc10g076180
101244134	Solyc10g078480
101250748	Solyc10g017580
100147721	Solyc07g049460
101267027	Solyc06g009660
778218	Solyc01g005620
101253586	Solyc04g071680
101256387	Solyc06g053870
101261957	Solyc09g074420
101245696	Solyc01g087150
101265400	Solyc02g065060
101266610	Solyc03g082740
101256947	Solyc12g009430
101247451	Solyc01g009420
101257439	Solyc03g005300
101266628	Solyc04g064940
101261991	Solyc03g034400
101264013	Solyc06g009380
101256305	Solyc07g055930
101266404	Solyc12g097090
101252818	Solyc09g082450
101257021	Solyc10g039190
101247917	Solyc05g015910
101262833	Solyc07g066260
101245015	Solyc02g084760
101249832	Solyc06g084400
101266987	Solyc10g081610
101256217	Solyc01g090200
101243736	Solyc01g009880
101245039	Solyc12g042460
101248901	Solyc08g077840
109120336	Solyc05g024210
101264078	Solyc10g081510
101259342	Solyc06g050250
101055581	Solyc07g045460
109120256	Solyc05g013310
101251365	Solyc03g120120
101249660	Solyc07g044760
101257981	Solyc07g043230
101266854	Solyc01g007100
101263574	Solyc11g068610
101267265	Solyc09g064160
101262926	Solyc06g068130
101260905	Solyc12g017840
101246418	Solyc04g054370
101249904	Solyc03g117890
101266217	Solyc05g009850
101265641	Solyc05g012740
101258407	Solyc01g066560
101252187	Solyc06g007630
101255036	Solyc10g007640
778225	Solyc06g071030
101252781	Solyc06g007660
101247025	Solyc05g050570
101247928	Solyc06g072250
101256495	Solyc06g075600
101266357	Solyc08g069170
101252470	Solyc12g088000
101258385	Solyc07g055830
101262004	Solyc04g014720
101255776	Solyc12g088500
101245771	Solyc06g084580
101261400	Solyc12g096190
101243851	Solyc02g079740
101248928	Solyc02g093850
109120527	Solyc06g069420
101253100	Solyc07g056070
101248174	Solyc03g025910
101250880	Solyc04g015340
101246751	Solyc09g019970
101247387	Solyc11g011880
101254310	Solyc07g007300
101251722	Solyc01g104030
543640	Solyc01g094690
101261308	Solyc03g119720
101262284	Solyc12g006500
778208	Solyc01g005020
101244838	Solyc12g006920
101265502	Solyc11g006030
101255841	Solyc01g091410
101250934	Solyc01g110520
101258035	Solyc11g071460
101259000	Solyc01g106740
101264275	Solyc02g089800
101267299	Solyc03g121580
101265149	Solyc07g064940
101264353	Solyc08g065540
101265948	Solyc08g080310
101267246	Solyc06g068310
101250025	Solyc06g065430
101265986	Solyc11g010380
544120	Solyc11g011050
100301927	Solyc03g122190
101244586	Solyc05g055300
606709	Solyc02g031980
101245340	Solyc03g117000
101248257	Solyc02g084620
101259722	Solyc12g056340
101247918	Solyc05g056250
101266279	Solyc10g079500
101263691	Solyc03g113540
101266160	Solyc01g088310
101248692	Solyc07g056280
101257624	Solyc11g007740
101263898	Solyc04g008060
101244137	Solyc02g094090
101255675	Solyc12g099780
543704	Solyc11g069380
100874535	Solyc04g016430
100301928	Solyc07g040960
101260462	Solyc08g076450
101256599	Solyc06g068510
101255014	Solyc08g008120
101249570	Solyc09g014500
101254109	Solyc07g043500
101244987	Solyc09g010200
101263845	Solyc10g008910
101253224	Solyc10g008910
101245793	Solyc10g008910
101252717	Solyc10g008910
101250929	Solyc10g008910
101267861	Solyc10g008910
101249981	Solyc02g080670
101264507	Solyc03g111250
101268344	Solyc02g069570
101251820	Solyc10g008880
101261303	Solyc03g062650
101254242	Solyc10g012240
101264611	Solyc03g119440
101255383	Solyc03g111660
101261422	Solyc06g060310
101252245	Solyc02g085560
101246403	Solyc03g007110
101261543	Solyc08g083260
101250926	Solyc09g074920
101250064	Solyc10g076750
101251888	Solyc06g005360
101259016	Solyc02g081620
543839	Solyc06g069430
101243628	Solyc01g005540
101265389	Solyc11g006860
101251777	Solyc05g013990
101251819	Solyc01g096920
544283	Solyc01g109790
101249407	Solyc10g055250
101265169	Solyc01g091850
101255539	Solyc01g102990
101256971	Solyc05g009470
101254980	Solyc12g056810
101255546	Solyc10g083250
544119	Solyc02g067340
101250163	Solyc01g099410
544182	Solyc06g063070
101254098	Solyc06g007700
109121376	Solyc01g095250
101251187	Solyc06g008750
101252118	Solyc01g087550
544225	Solyc07g015860
101248745	Solyc11g072460
101255578	Solyc03g121690
100736507	Solyc02g093680
101246287	Solyc10g055610
101262350	Solyc01g081460
101260175	Solyc01g091690
101253169	Solyc12g098740
104646045	Solyc02g072280
101267346	Solyc01g080460
104644379	Solyc10g083650
101247678	Solyc02g085780
100736438	Solyc10g006290
101265931	Solyc06g008510
101248279	Solyc03g123540
101266394	Solyc12g014470
101257625	Solyc02g082690
101254569	Solyc03g019950
544068	Solyc09g009020
101247027	Solyc05g050050
101268016	Solyc08g068810
101255277	Solyc12g056730
101251216	Solyc09g007530
101266592	Solyc02g068380
101260166	Solyc09g007230
101264323	Solyc05g006120
101255206	Solyc06g066400
101257498	Solyc01g005270
101261060	Solyc09g009430
101253022	Solyc01g087590
101263468	Solyc01g098900
101254284	Solyc03g097550
101243850	Solyc11g018560
101262489	Solyc03g006550
101261618	Solyc04g082540
778342	Solyc12g020050
101265624	Solyc03g097150
101260270	Solyc09g098610
101263845	Solyc10g008910
101253224	Solyc10g008910
101245793	Solyc10g008910
101252717	Solyc10g008910
101250929	Solyc10g008910
101267861	Solyc10g008910
101264253	Solyc01g090610
101253830	Solyc01g094460
101250306	Solyc05g052740
101254617	Solyc08g014340
101247141	Solyc07g063440
101244307	Solyc08g061920
101265851	Solyc01g009810
101246012	Solyc11g030720
100301924	Solyc02g087870
101248343	Solyc10g079910
101250782	Solyc03g095200
101263147	Solyc01g059880
101249490	Solyc09g075010
101250978	Solyc03g114120
101264241	Solyc08g075700
101254358	Solyc02g086200
101259737	Solyc04g005720
101246933	Solyc06g071180
101261990	Solyc12g014320
101244565	Solyc12g096380
101262898	Solyc03g051970
101268620	Solyc01g108280
101265030	Solyc06g006100
101265194	Solyc11g012700
101248620	Solyc01g103930
101263413	Solyc05g013280
101254979	Solyc03g095720
101263280	Solyc11g071960
101261379	Solyc02g091270
101252907	Solyc08g036640
606300	Solyc04g077410
101256074	Solyc03g083350
101260925	Solyc04g009350
101260902	Solyc12g011000
101243905	Solyc07g042440
101245830	Solyc12g095790
101263930	Solyc01g009900
101266720	Solyc05g007560
101247699	Solyc12g009940
101243669	Solyc11g072220
101255322	Solyc08g076220
101249787	Solyc02g062340
101254139	Solyc01g110540
101257597	Solyc09g075830
101243733	Solyc08g061820
101256028	Solyc09g011300
101251946	Solyc02g079210
101259292	Solyc10g007390
101265769	Solyc09g075430
101260852	Solyc09g011810
101260155	Solyc07g041080
101254608	Solyc07g021630
101250389	Solyc03g114140
101260819	Solyc05g055770
101247891	Solyc03g044330
543909	Solyc09g090330
101247094	Solyc02g069370
101250694	Solyc05g056140
101263546	Solyc01g094500
101258682	Solyc08g079710
101265589	Solyc01g102260
101267405	Solyc05g013020
101249633	Solyc04g072920
101244015	Solyc07g039310
543501	Solyc01g094030
101249310	Solyc10g017810
101246615	Solyc03g113180
101262030	Solyc07g062780
101250693	Solyc05g010310
101266235	Solyc06g062400
101251239	Solyc10g085040
101264084	Solyc02g077610
101244416	Solyc01g090890
101264238	Solyc08g068580
101264077	Solyc10g078300
101244818	Solyc01g109740
101247011	Solyc04g054310
101259090	Solyc10g044840
101263748	Solyc01g067830
101264315	Solyc04g045630
100527971	Solyc10g080880
101268667	Solyc03g118150
101253012	Solyc01g009050
543646	Solyc01g104380
101246811	Solyc12g095760
101265879	Solyc02g091050
101260571	Solyc01g079110
101255389	Solyc04g049630
101245261	Solyc06g073570
101248625	Solyc01g110450
101262382	Solyc11g071930
101251803	Solyc01g010660
101267024	Solyc05g055440
101246747	Solyc08g077960
101251280	Solyc04g076180
100134886	Solyc01g112000
104644860	Solyc12g015740
101246005	Solyc02g088330
101250514	Solyc06g072130
101257576	Solyc06g083070
101262334	Solyc08g082070
101263073	Solyc02g080120
101260842	Solyc07g062880
101243840	Solyc10g083930
101248497	Solyc07g044840
101247869	Solyc10g047000
101263884	Solyc12g056200
101268754	Solyc04g007890
101267058	Solyc09g074090
101245617	Solyc02g091980
101260616	Solyc12g037970
101265461	Solyc08g068670
101251840	Solyc11g012720
101263993	Solyc03g111130
101247638	Solyc07g062820
101254114	Solyc08g008070
101255370	Solyc03g034170
101248557	Solyc12g087940
101247911	Solyc04g079860
101261866	Solyc02g091280
101251836	Solyc10g084450
101245904	Solyc02g084710
101258313	Solyc02g021360
101256872	Solyc04g080250
101251742	Solyc11g020320
101253343	Solyc11g020810
101255350	Solyc10g085350
101251184	Solyc05g054990
100736513	Solyc11g072630
101255790	Solyc04g082300
101252456	Solyc02g065730
101248108	Solyc06g034290
101257969	Solyc06g005710
101263188	Solyc03g032090
101262577	Solyc10g085180
101257246	Solyc12g042600
101249247	Solyc12g035190
101253846	Solyc02g093700
101247271	Solyc02g031770
101267629	Solyc08g061630
101256511	Solyc01g006500
101263370	Solyc02g080110
101257962	Solyc05g016330
101261339	Solyc07g007670
101261054	Solyc08g078430
101247462	Solyc01g087240
101254611	Solyc07g041730
544217	Solyc09g065180
101246336	Solyc04g006940
101259087	Solyc10g005660
544306	Solyc02g085730
101260560	Solyc08g081090
101265644	Solyc05g054820
101258380	Solyc06g075140
101258513	Solyc11g007810
101244969	Solyc07g055180
778276	Solyc02g067030
101266320	Solyc03g117150
101255938	Solyc02g093620
101265695	Solyc11g006880
101243743	Solyc01g097840
101268078	Solyc03g082660
101248083	Solyc03g083840
101266543	Solyc08g083020
101258633	Solyc12g056640
101244101	Solyc08g068860
101263557	Solyc10g078280
101266236	Solyc07g005530
101245605	Solyc02g084740
101255257	Solyc02g086650
101248209	Solyc11g072860
101260642	Solyc11g072860
544081	Solyc11g072860
101256941	Solyc11g072860
544080	Solyc11g072860
101252043	Solyc02g076920
101254186	Solyc03g111700
109121373	Solyc10g006710
543668	Solyc07g005560
101251316	Solyc09g005360
101244218	Solyc01g005960
544234	Solyc02g068920
101264287	Solyc11g040370
101268316	Solyc09g065890
101264821	Solyc05g008600
104644579	Solyc11g020620
101261856	Solyc09g091750
101258294	Solyc01g016410
101268410	Solyc07g049370
101248584	Solyc06g076150
101252133	Solyc10g085480
778316	Solyc06g008860
101252921	Solyc01g079860
101257275	Solyc06g064880
544148	Solyc10g055810
101245370	Solyc06g059720
101258878	Solyc07g066410
101257045	Solyc12g014110
101262400	Solyc12g099470
101265236	Solyc05g013380
101247223	Solyc06g008600
101253324	Solyc10g007700
101248905	Solyc09g018890
544192	Solyc04g081190
104646598	Solyc03g114770
543798	Solyc04g049070
101245581	Solyc01g067400
101245836	Solyc04g058140
101252798	Solyc08g062820
100037515	Solyc04g081530
101255118	Solyc08g007000
101255875	Solyc04g016530
101254812	Solyc07g056010
101258611	Solyc02g083940
101251924	Solyc09g090090
101254187	Solyc03g112890
101266697	Solyc03g043960
101257131	Solyc02g082700
544051	Solyc10g080210
101266899	Solyc02g064980
101251012	Solyc08g006780
544147	Solyc02g082930
544181	Solyc08g080130
100037505	Solyc07g056670
101267919	Solyc08g075750
101268243	Solyc11g010450
101244082	Solyc05g046120
101256434	Solyc12g099990
101249621	Solyc12g099990
101256901	Solyc08g014510
101256188	Solyc06g075610
101265794	Solyc02g068400
101247325	Solyc05g053040
101250057	Solyc10g007830
101265006	Solyc12g008710
101265715	Solyc12g099360
101256375	Solyc04g051800
101246122	Solyc03g118060
101268575	Solyc05g056450
101257428	Solyc11g022470
101260941	Solyc06g009190
101255503	Solyc06g083130
101258564	Solyc06g076860
101259113	Solyc02g068730
101254177	Solyc03g098220
101257697	Solyc09g008380
101267542	Solyc07g063610
101244863	Solyc04g064660
101244455	Solyc02g078690
101250339	Solyc09g074950
101264577	Solyc10g086350
101268580	Solyc06g071720
101256388	Solyc06g071860
101268542	Solyc02g068300
101250159	Solyc09g082170
101257877	Solyc07g041280
101251319	Solyc01g068640
543806	Solyc03g119060
101261643	Solyc08g065360
101263852	Solyc01g103380
101265286	Solyc01g108150
101262178	Solyc02g070410
101256330	Solyc01g111200
101266646	Solyc06g067960
101263606	Solyc04g080450
101247802	Solyc12g094670
101251086	Solyc05g008010
101253011	Solyc04g005680
101257063	Solyc04g005680
101253922	Solyc04g005680
101251082	Solyc04g025110
101268854	Solyc03g114420
101243810	Solyc08g074560
101246863	Solyc01g087210
101266596	Solyc02g062700
101248365	Solyc12g033130
101254509	Solyc08g082440
101244912	Solyc10g047240
101265978	Solyc10g086620
101267671	Solyc02g079770
101265784	Solyc10g075160
101248290	Solyc04g057960
101249520	Solyc02g062350
101245223	Solyc02g078410
101253826	Solyc01g079940
101255997	Solyc05g051550
101268209	Solyc08g082970
101268869	Solyc05g054350
543590	Solyc03g045070
101255942	Solyc02g091510
101252838	Solyc02g079170
101252238	Solyc10g079980
101252856	Solyc03g097320
104648634	Solyc01g087630
101268205	Solyc08g016750
101252481	Solyc04g071860
101262181	Solyc03g005560
543546	Solyc03g005560
101243970	Solyc03g096780
101255673	Solyc03g098300
101252786	Solyc06g065410
101259503	Solyc02g078860
101268337	Solyc02g085950
101247481	Solyc02g093920
100736503	Solyc07g005210
101251053	Solyc11g010850
101260264	Solyc01g079100
101249166	Solyc03g113030
101268794	Solyc01g067530
101251373	Solyc04g007370
101268847	Solyc12g042340
101258902	Solyc10g017690
101261407	Solyc04g064720
101263738	Solyc08g065480
101260801	Solyc03g096050
101247034	Solyc06g065520
101267675	Solyc02g064950
101265660	Solyc08g005260
101249551	Solyc05g056200
101268286	Solyc06g050860
101267385	Solyc03g033330
101252206	Solyc08g062770
101255142	Solyc10g008750
101268483	Solyc07g018210
543518	Solyc06g073730
101266790	Solyc11g065240
101248935	Solyc11g011960
100134876	Solyc06g083870
101263024	Solyc05g014790
101257454	Solyc12g098570
544293	Solyc01g105070
101250671	Solyc03g083550
543792	Solyc12g019460
778256	Solyc08g006740
101243716	Solyc06g076430
101263886	Solyc12g088820
101245609	Solyc11g018660
101255068	Solyc03g034140
101263835	Solyc08g077150
101255098	Solyc05g055990
101258070	Solyc06g036430
108348021	Solyc01g087790
101258157	Solyc06g007960
101268630	Solyc02g094160
101267898	Solyc06g051660
101245564	Solyc07g062400
101252437	Solyc01g096940
101265342	Solyc06g050720
101265894	Solyc02g079370
101257282	Solyc07g041310
101260385	Solyc10g078160
101248902	Solyc08g076030
101255984	Solyc04g049550
101258429	Solyc02g077880
101255252	Solyc02g032660
544252	Solyc06g064830
101249795	Solyc03g006230
101260534	Solyc05g013130
543530	Solyc03g096390
101244750	Solyc03g044140
101268335	Solyc11g005660
101259606	Solyc11g069460
101264037	Solyc08g008520
101262447	Solyc01g010020
101266831	Solyc06g054540
544114	Solyc12g010860
101254355	Solyc02g070240
101263177	Solyc02g086230
101251658	Solyc12g044740
101253900	Solyc05g051660
101266183	Solyc02g069630
101257199	Solyc08g077420
544131	Solyc10g081170
101250569	Solyc02g090980
101255533	Solyc09g075900
778307	Solyc04g081000
101261827	Solyc06g076680
101268011	Solyc07g065950
101255919	Solyc09g059130
101249345	Solyc04g025030
101256832	Solyc11g022390
101253789	Solyc05g041920
101246132	Solyc04g071560
101261295	Solyc11g071870
101250591	Solyc04g015350
101253862	Solyc03g005160
101268012	Solyc07g064830
101265193	Solyc02g082400
101250125	Solyc06g051310
101253007	Solyc07g061990
101255970	Solyc12g056780
101251529	Solyc02g093770
101259267	Solyc07g041190
101257689	Solyc08g066770
100191110	Solyc01g111630
101254650	Solyc10g084430
543653	Solyc03g005870
101250927	Solyc09g091180
101267374	Solyc02g076840
101248921	Solyc01g103940
101245900	Solyc10g081790
101265118	Solyc03g112360
101244206	Solyc07g064740
101250248	Solyc09g008730
101245109	Solyc10g076360
101265926	Solyc05g052220
101258282	Solyc07g064130
101259109	Solyc11g008970
101257194	Solyc08g007040
101245357	Solyc05g008910
101263150	Solyc01g066070
101244788	Solyc07g065860
543761	Solyc07g007600
101247353	Solyc08g077910
101258333	Solyc03g005330
101260318	Solyc12g056440
101265288	Solyc01g109400
101246658	Solyc09g005720
101260112	Solyc03g070390
101267236	Solyc05g008690
101249724	Solyc04g007610
101262492	Solyc03g043640
101249193	Solyc08g066360
101261266	Solyc01g066360
101247110	Solyc12g040790
101253071	Solyc03g117750
101248962	Solyc04g009920
101256244	Solyc02g079030
544165	Solyc08g076930
101253029	Solyc01g106420
101253712	Solyc01g008740
101251441	Solyc02g069120
101245210	Solyc01g107320
544196	Solyc04g078940
101263437	Solyc08g006310
101262929	Solyc06g083820
101268212	Solyc08g075850
101253541	Solyc02g020940
544013	Solyc11g012410
101254610	Solyc07g052320
101250199	Solyc12g100060
101245683	Solyc08g079180
104649380	Solyc09g083030
101246944	Solyc08g006660
101261307	Solyc03g121860
101255999	Solyc06g005620
101263313	Solyc05g009740
101262205	Solyc04g055000
101264518	Solyc05g008580
101259530	Solyc04g025540
101247801	Solyc03g121330
101249703	Solyc02g069240
101252896	Solyc06g082190
101257062	Solyc04g008430
101262634	Solyc07g042890
101252967	Solyc12g099910
101259264	Solyc07g008730
101261994	Solyc12g049420
101244724	Solyc02g021280
543511	Solyc04g008210
101259495	Solyc10g083400
101257500	Solyc09g009690
101267989	Solyc05g009930
101258728	Solyc12g008460
101257033	Solyc11g007720
101249926	Solyc06g008700
101256124	Solyc01g087730
101247087	Solyc11g011840
101248498	Solyc07g042150
778274	Solyc12g095910
101264233	Solyc07g064980
101257524	Solyc11g012360
101252070	Solyc03g112900
101261193	Solyc02g063000
543881	Solyc11g011260
101245388	Solyc01g009560
101262195	Solyc03g120700
101253690	Solyc06g005280
101264418	Solyc04g064830
101253132	Solyc09g092590
101252122	Solyc01g096930
101265961	Solyc09g065710
101262406	Solyc04g016240
101263271	Solyc02g069790
101256973	Solyc05g053790
101260872	Solyc10g011740
101261013	Solyc04g008240
101245301	Solyc01g111080
101257645	Solyc03g119100
101245776	Solyc07g049260
101263560	Solyc02g092300
100037497	Solyc11g012510
101247538	Solyc07g056330
101249611	Solyc12g015870
101244901	Solyc09g075190
101255724	Solyc09g013100
101263832	Solyc08g061250
101246151	Solyc06g065560
101249010	Solyc09g059440
101251929	Solyc01g100650
101256171	Solyc04g016520
101244713	Solyc01g100340
101266911	Solyc03g063150
101267441	Solyc01g006110
101248155	Solyc02g091870
101244870	Solyc05g007790
101255512	Solyc07g065180
101263953	Solyc10g084850
101264291	Solyc03g005660
101268660	Solyc03g096760
101261832	Solyc07g005360
101260244	Solyc07g017510
101252328	Solyc09g072570
101246802	Solyc12g044410
101258089	Solyc08g077360
101261981	Solyc02g086300
101265552	Solyc06g060090
101263999	Solyc04g054220
104647958	Solyc06g050980
101257824	Solyc11g008990
101055585	Solyc01g107170
101243926	Solyc01g068490
101268143	Solyc01g096510
101247598	Solyc12g096780
101248302	Solyc06g007470
101255853	Solyc02g072270
101248044	Solyc01g079680
101246844	Solyc08g005520
101260888	Solyc02g088800
101255806	Solyc07g008560
